text,label
"Allocryptopine (ALL), a principal active component of the novel veterinary medicine Bopu Powder®, has gained widespread application in the poultry farming sector for the effective management of Escherichia coli (E. coli) diarrhea. In order to explore the metabolites and the pivotal enzymes associated with ALL, this study was conducted employing an in vitro chicken liver microsomal incubation. The metabolites of ALL were analyzed and identified by combining isotope tracing technology with the application of mass spectrometry fragmentation patterns. The key metabolic enzymes involved in the biotransformation of ALL were explored using the CYP450 recombinant enzyme method, which facilitated the identification of the enzymes contributing to ALL's metabolic pathway. The liver microsomal metabolism investigation revealed a total of five metabolites, with the predominant being M2 (harmol or 3-hydroxy-4-methoxy-6-methyl-5,7,8,15-tetrahydro-[1,3]dioxolo[4',5':4,5]benzo[1,2-g]benzo[c]azecin-14(6 H)-one). The recombinant enzyme analysis conclusively identified CYP2D6 as the pivotal CYP450 isoenzyme that plays a central role in the metabolic pathway of the principal ALL metabolite, M2. This research not only expands our comprehension of the biotransformation process of ALL but also provides significant scientific evidence for the clinical safety of ALL, which was of great importance for guiding the application of ALL in the field of veterinary medicine.",0
"The treatment outcomes for adult Philadelphia chromosome-negative acute lymphoblastic leukemia (ALL) have improved with the introduction of pediatric protocols. On assessing long-term survivors of chemotherapy who underwent allogeneic hematopoietic stem cell transplantation (allo-HSCT), it was found that these patients had good performance status and few complications. Therefore, in the first complete remission (1CR) of ALL, allo-HSCT is indicated for patients in whom the results of chemotherapy are predicted to be poor. In adolescent and young adult (AYA) patients with ALL, allo-HSCT is recommended in the 1CR if end of consolidation measurable residual disease (MRD) is positive. In adults with ALL (non-AYA patients), if end of induction MRD is negative, chemotherapy should be continued and allo-HSCT is not recommended. In the future, it is necessary to perform a comprehensive evaluation of individual patients that considers MRD, as well as the initial tumor burden and biological features of leukemic cells.",0
"Dry beans are rich sources of dietary fiber and phytochemicals such as flavonoids and phenolics. In the current study, we determined the effects of two processing methods (soaking and toasting) on total phenolics, flavonoids, proanthocyanidin and antioxidant potential by 2,2-diphenyl-1-picrylhydrazyl (DPPH) activity and ferric reducing antioxidant potential (FRAP) in selected dry beans (red kidney beans (K), black-eyed peas (B), pinto beans (P) and soy beans (S)). Total phenolics (mg/g dwb) expressed as gallic acid equivalents (GAE), total flavonoids (mg/g dwb) as catechin equivalents (CE) and proanthocyanidin expressed as leucocyanidin equivalent (mg LE/g) ranged from 3.42 to 7.21, 0.61 to 0.84 and 0.51 to 3.13 in raw beans; 3.58 to 6.94, 0.19 to 0.99 and 0.43 to 3.13 in soaked beans and 4.55 to 9.52, 0.23 to1.00 and 0.20 to 3.25 in toasted beans, respectively. FRAP (μg/g) in raw, soaked and toasted dry beans ranged from 0.00097 to 0.00424 while DPPH(T30) (%) ranged from 43.9 to 62.61. Our results indicate that processing methods (soaking and roasting) influenced total phenolic, flavonoid and antioxidant contents (DPPH, FRAP) in selected dry beans.",1
"The presence of stilbenes in wine is becoming an important issue due to their claimed relation to a low incidence in coronary diseases and their increasing implication as cancer chemopreventive and neuroprotective agents. Total resveratrol content, quantified as glucoside and aglycone forms of resveratrol, has been determined in a survey of 45 Monastrell monovarietal Spanish red wine types (around 135 wine samples), belonging to Alicante and Bullas appellations. The average between ratio glucoside/aglycone forms of resveratrol in these wines was considerably high, ranging from 82 to 91% of resveratrol in its glycosidic form. This characteristic was observed in a high percentage of the studied wines, which were made under different winemaking procedures, and from different vintages (1995-2002). In addition, wines made using macerative fermentations with double amount of solid parts (""doble pasta"") reached the highest levels of total stilbene content expressed as resveratrol equivalent, i.e., 30 mg/L (average of 18.8 mg/L). It can be concluded that high resveratrol glucoside concentration and low free isomer content can be considered characteristics of the Monastrell variety, as it happens to red wines deriving from other varieties grown at warm climates. This fact, also observed for other French and Portuguese red varieties, might play an important role in food habits involving these types of wines.",1
"In the development of novel immunotherapeutic approaches, the step of target identification is a challenging process, because it aims at identifying robust tumor-associated antigens (TAAs) specific for the pathological population and causing no off-target effects. Here we propose CD72 as a novel and robust TAA for pediatric acute leukemias. We provided an outline of CD72 expression assessed by flow cytometry on a variety of cancer cell lines and primary samples, including normal bone marrow (BM) samples and hematopoietic stem and progenitor cells. We analyzed CD 72 expression on a cohort of 495 pathological pediatric BM aspirates, including: 215 B-cell precursor acute lymphoblastic leukemias (BCP-ALL), 156 acute myeloid leukemias (AMLs), 88 T-lineage ALLs or lymphoblastic lymphomas with BM infiltration, 13 B-lineage lymphoblastic lymphomas with BM infiltration, 9 myelodysplastic syndromes with increased blasts (5%-9% blasts on BM: MDS-IB1) and 14 non-hematopoietic solid tumors infiltrating BM. Results showed that CD72 is highly expressed in almost all BCP-ALL and the majority of AML at diagnosis, including BCP-ALL cases characterized by CD19 loss. These findings support a potential role for advanced diagnostics and novel immunotherapy approaches, providing a pan-ALL and AML target.",0
"Four sweet cherry cultivars (cvs), Burlat, Saco, Summit and Van, were analysed at harvest and after storage at 2 and 15 °C for 30 and 6 days respectively. Phenolic profiles in methanolic extracts of freeze-dried samples of the fresh and differently stored cherries were quantified by high-performance liquid chromatography. Hydroxycinnamates dominated in all samples and represented 60–74% by weight of the phenols in the fresh and stored samples of the cvs Saco, Summit and Van, and 45% by weight of the phenols in the cv Burlat samples, which were richer in anthocyanins. The relative and total levels of hydroxycinnamates, anthocyanins, flavonols and flavan-3-ols varied among cultivars and during storage. Storage at 15 °C increased the phenol levels, particularly the cyanidin-3-rutinoside concentration. Cold storage induced decreased total phenol levels in the cvs Summit and Van but increased total phenol levels in the cvs Burlat and Saco. Phenolic cherry extracts inhibited low-density lipoprotein oxidation in vitro in a dose-dependent manner. Extracts of freshly harvested cherries exhibited significantly higher antioxidant activities than extracts of stored samples. The cv Summit samples had the highest antioxidant activity. Differences in the antioxidant effects of the cherry samples were positively correlated with their levels of p-coumaroylquinic acid (p < 0.1) but negatively correlated with their cyanidin-3-rutinoside levels (p < 0.05). ",1
"Ninety-four samples of Asturian natural cider were analyzed for titratable and volatile acidities, pH, alcoholic, total polyphenol, and acidic polysaccharide contents, nonvolatile acids, polyalcohols, residual sugars, and major volatile compounds. A partial least-squares regression analysis (PLR-1) was performed to correlate the chemical composition and the origin of the raw material, the cider samples being grouped into two categories: an ""odd"" class, cider made from foreign apples (1995 and 1997), and an ""even"" class, ciders made from Asturian apples (1996 and 1998). The mathematical model has a multiple linear correlation coefficient of 80%.",1
"Phenolic compounds in 21 grape cultivars grown in New York during the 1985 season were analyzed by using column chromatography, thin layer chromatography, and high performance liquid chromatography. Trans-caffeoyl tartaric acid, cis-coumaroyl tartaric acid, and trans-coumaroyl tartaric acid were the major components of acidic phenolics, while catechin, epicatechin, and two unidentified compounds were the major constituents in the neutral phenolics. One of the unidentified compounds was tentatively identified as a catechin-gallate and the others as isomers of catechin-catechin-gallate. There were large differences in the phenolic make-up of the individual cultivars. Mean values of individual phenolics were higher in the New York grapes than in those from the western United States and Europe.",1
"Estimation of dietary intake of polyphenols is difficult, due to limited availability of food composition data and bias inherent to dietary assessment methods. The aim of the present study was to evaluate whether we could detect polyphenols and their metabolites in a spot urine sample in a free-living human population and whether it was related to those observed in 24-h urine samples, for potential use as a biomarkers of polyphenol intake.",1
To compare the effects of consumption of fermented and unfermented soy products on excretion of urinary isoflavonoid phytoestrogens and lignans in healthy men.,1
"Extracellular vesicles (EVs) are a new mechanism of cellular communication, by delivering their cargo into target cells to modulate molecular pathways. EV-mediated crosstalk contributes to tumor survival and resistance to cellular stress. However, the role of EVs in B-cell Acute Lymphoblastic Leukaemia (B-ALL) awaits to be thoroughly investigated. We recently published that ActivinA increases intracellular calcium levels and promotes actin polymerization in B-ALL cells. These biological processes guide cytoskeleton reorganization, which is a crucial event for EV secretion and internalization. Hence, we investigated the role of EVs in the context of B-ALL and the impact of ActivinA on this phenomenon. We demonstrated that leukemic cells release a higher number of EVs in response to ActivinA treatment, and they can actively uptake EVs released by other B-ALL cells. Under culture-induced stress conditions, EVs coculture promoted cell survival in B-ALL cells in a dose-dependent manner. Direct stimulation of B-ALL cells with ActivinA or with EVs isolated from ActivinA-stimulated cells was even more effective in preventing cell death. This effect can be possibly ascribed to the increase of vesiculation and modifications of EV-associated microRNAs induced by ActivinA. These data demonstrate that ActivinA boosts EV-mediated B-ALL crosstalk, improving leukemia survival in stress conditions.",0
"The simultaneous determination of 19 phenolic compounds was performed directly in wort and beer by a combination of reverse-phase high-performance liquid chromatography coupled with coulometric array detection. Chromatographic separation was achieved with an appropriate gradient of flow and a binary solvent based on phosphate buffer, methanol, and acetonitrile in a 45-min run. Eight serial coulometric detectors were used for on-line generation of voltammetric data to resolve coeluting compounds. The method was reliable and sensitive, the regression coefficient of standard calibration curves is 0.972 < or = r < or = 1.000, and the standard deviation value ranges from 0.010 to 0.129 mg/L for wort and from 0.002 to 0.332 mg/L for beer. The mean concentrations of phenolic acids were 22.1 and 33.8 mg/L, respectively, in worts and beers produced in Italy. These amounts represent 5 and 10% of the non-tannic, non-flavonoid phenols in wort and beer, respectively.",1
"Although the overall survival rate of B cell acute lymphoblastic leukemia (B-ALL) in childhood is more than 80%, it is merely 30% in refractory/relapsed and adult patients with B-ALL. This demonstrates a need for improved therapy targeting this subgroup of B-ALL. Here, we show that the ten-eleven translocation 1 (TET1) protein, a dioxygenase involved in DNA demethylation, is overexpressed and plays a crucial oncogenic role independent of its catalytic activity in B-ALL. Consistent with its oncogenic role in B-ALL, overexpression of TET1 alone in normal precursor B cells is sufficient to transform the cells and cause B-ALL in mice within 3 to 4 months. We found that TET1 protein is stabilized and overexpressed because of its phosphorylation mediated by protein kinase C epsilon (PRKCE) and ATM serine/threonine kinase (ATM), which are also overexpressed in B-ALL. Mechanistically, TET1 recruits STAT5B to the promoters of",0
"The study of the effect of the enzymes tannase, α-galactosidase, phytase and viscozyme on the phenolic composition of lentil flours, in a semi pilot scale stirred fermentor, shows that important modifications occur. Among them, hydroxycinnamic compounds and proanthocyanidins are significantly decreased after the enzymatic treatments. However, quercetin 3-O rutinoside and luteolin increase and reach the highest concentration with tannase. The formation of trans-resveratrol was observed by the action of tannase and phytase, and gallic acid by the action of phytase, α-galactosidase and tannase. The antioxidant capacity of the methanolic extracts was determined by their free radical scavenging activity, using the DPPH test, to study the differences in the behaviour of polyphenolics compounds as antioxidants after the different enzymatic treatments. The treatments with viscozyme, α-galactosidase or tannase produce an increase in the antioxidant activity when compared to raw lentils. The results of the analysis of principal components to examine the relationship among antioxidant activity (EC50) (DPPH test) and the concentrations of polyphenolics in all lentils samples, show that the quercetin 3-O rutinoside appears to be the compound with the greatest influence on the EC50 values.",1
"T-lymphoblastic lymphoma (T-LBL) is a rare and aggressive subtype of precursor T-cell lymphomas, often presenting with lymph node, bone marrow, and mediastinal involvement. Cutaneous involvement is uncommon but associated with a poor prognosis. We report the case of a 17-year-old female with relapsed T-LBL presenting with bilateral breast masses, confirmed by biopsy and immunohistochemistry. Initial treatment with a BFM ALL chemotherapy protocol resulted in partial response, but disease recurrence with cutaneous and cervical lymph node involvement necessitated further treatment with the ALLIC BFM 2016 Relapse protocol. The disease course was complicated by avascular necrosis requiring hip arthroplasty, and follow-up PET/CT scans revealed further extranodal involvement, including the skin. Extranodal involvement in peripheral T-cell lymphomas (PTCL), such as T-LBL, poses significant challenges to clinical management due to its association with aggressive disease and poor prognosis. Standard CHOP regimens often result in short-term remission with high relapse rates. Emerging therapies, including HDAC inhibitors, proteasome inhibitors, and immunotherapies, show promise but require further study to address tumor heterogeneity and optimize efficacy. This case underscores the critical role of early diagnosis and effective multidisciplinary management in relapsed T-LBL with skin involvement. Further research is needed to develop personalized therapeutic strategies to improve outcomes in this rare and aggressive lymphoma subtype.",0
"Acute Lymphoblastic Leukemia (ALL) is a prevalent malignancy particularly among children. It poses diagnostic challenges due to its morphological similarities with normal cells and the limitations of conventional methods like bone marrow biopsies, which are invasive and resource-intensive. This study introduces Causal-Former-HMC, a novel hybrid AI architecture integrating convolutional neural networks, vision transformers, and a causal graph learner with counterfactual reasoning to enhance diagnostic precision and interpretability from peripheral blood smear (PBS) images. We utilized two robust datasets: the ALL Image collection, comprising 89 patients and 3,256 PBS images (504 benign, 2,752 malignant across Pro B, Pre B, and Early Pre B subtypes), and C-NMC dataset, containing 15,135 segmented cell images from 118 patients (7,272 leukemic, 3,389 normal). To address class imbalance, we implemented class-aware data augmentation, standardizing image counts across classes and resizing to 128 × 128 pixels for compatibility with our model. The proposed model is evaluated via stratified 5-fold cross-validation with Nadam, SGD, and Radam (fractional) optimizers, Causal-Former-HMC achieved perfect classification accuracy (100%) and macro-averaged F1-scores on the ALL dataset, and up to 98.5% accuracy with 0.9975 ROC-AUC on the C-NMC dataset hence demonstrating superior generalization. Interpretability was ensured through advanced explainable AI techniques, including Grad-CAM, LIME, Integrated Gradients, and SHAP, which consistently highlighted attention to clinically relevant features such as nuclear contour irregularities and chromatin condensation. These results underscore the potential of the model to deliver non-invasive, accurate and transparent diagnostics that pave the way for its integration into clinical hematology workflows and advancing AI-driven leukemia screening paradigms. Index Terms-Acute Lymphoblastic Leukemia (ALL); Causal-Former-HMC; Hybrid Deep Learning; Peripheral Blood Smear Classification; Explainable AI in Medical Imaging.",0
"Acute lymphocytic leukemia is a hematological malignancy that primarily affects children. Long-term chemotherapy is effective, but always causes different toxic side effects. With the application of a chemotherapy-free treatment strategy, we intend to demonstrate the most recent results of using one type of epigenetic drug, histone deacetylase inhibitors, in ALL and to provide preclinical evidence for further clinical trials. In this review, we found that panobinostat (LBH589) showed positive outcomes as a monotherapy, whereas vorinostat (SAHA) was a better choice for combinatorial use. Preclinical research has identified chidamide as a potential agent for investigation in more clinical trials in the future. In conclusion, histone deacetylase inhibitors play a significant role in the chemotherapy-free landscape in cancer treatment, particularly in acute lymphocytic leukemia.",0
"This research is focused on the antioxidant properties of dietary components, in particular phenolics and carotenoids and the assessment of the contribution of the combined antioxidants to the total antioxidant activity (TAA) of tomato fruit. The aim of this study was to analyse the effects of processing on the antioxidant properties of tomato. The effects of three different methods of processing fresh tomatoes into tomato sauce were investigated with respect to the antioxidant properties of the fruit. Identification and quantification of the main carotenoids and flavonoids present in tomatoes was achieved by HPLC analysis and the effect on the concentration and availability of these compounds was investigated at different stages of the processing. The processing affected mainly naringenin causing a reduction in the concentration. Conversely, levels of chlorogenic acid were increased suggesting an improvement in availability of this compound to extraction. The concentration of all-trans-lycopene was also increased following processing. Less than 10% isomerisation of all-trans-lycopene to the cis form was detected for all the methods analysed. The effects of processing on the overall antioxidant activity support the theory of a general improvement in availability of individual antioxidants. For both hydrophilic and lipophilic extracts TAA values were increased.",1
"Acute lymphoblastic leukemia (ALL) is the most common childhood malignancy and among the most common malignancies in young adults and requires a unique pattern of healthcare utilization including an acute/emergent presentation and an intensive initial 8 months of therapy followed by two years of outpatient treatment. The COVID-19 pandemic caused massive global disruptions in healthcare use and delivery. This report aims to examine the effects of the COVID-19 pandemic on the presentation, diagnosis and continued management of childhood and young adult ALL in regard to utilization and cost of care among commercially insured individuals in the United States. Utilizing a commercial insurance claims database, 529 pediatric and young adult patients were identified who were diagnosed with ALL between January 2016 and March 2021. New diagnoses were evaluated by era and demographics. Utilization was measured by COVID-related era as number of inpatient and outpatient encounters, inpatient days, and cumulative cost during the initial 8 months of therapy. None of these cost or utilization factors changed significantly during or shortly after the pandemic. These findings reinforce that the necessary care for pediatric and young adult ALL was unwavering despite the massive shifts in the healthcare system caused by the COVID-19 pandemic. This provides a valuable benchmark as we further examine the factors that influence the pandemic's impact on health equity and access to care, especially in vulnerable pediatric and young adult populations. This is the first investigation of the effect of the COVID-19 pandemic on utilization and cost of care in pediatric and young adult cancer.",0
"A method has been developed for the analysis of phytoestrogens and their conjugates in human urine using liquid chromatography electrospray ionization tandem mass spectrometry (LC-ESI-MS/MS). Stable isotopically labeled [13C(3)]daidzein and [13C(3)]genistein were synthesized and used as internal standards for isotope dilution mass spectrometry. Free aglycons and intact glucuronide, sulfate, diglucuronide, disulfate, and mixed sulfoglucuronide conjugates of isoflavones and lignans were observed in naturally incurred urine samples. Sample pretreatment was not necessary, other than addition of internal standards and pH adjustment. Urine was injected directly onto the analytical column. The limits of detection were generally <50ng/ml, precision was generally <10% CV for conjugates. Total hydrolyzed daidzein and genistein were measured against quality assurance urine sample and were accurate to within 12%. The accuracy of conjugate measurement can not be ascertained, as no reference samples are available. The mean sum of daidzein and its conjugates was within 20% of the hydrolyzed value. Concentrations of the free aglycons of up to 22% of genistein and 18% of daidzein were observed. The average pattern was ca. 54% 7-glucuronide, 25% 4(')-glucuronide, 13% monosulfates, 7% free daidzein, 0.9% sulfoglucuronides, 0.4% diglucuronide, and <0.1% disulfate. Selective enzymatic deconjugation with glucuronidase and mixed glucuronidase/sulfatase were used to validate the accuracy of the quantitation of the intact daidzein conjugates. There were no apparent sex differences, or conditioning effects on the conjugation profile of isoflavones after chronic dosing.",1
Sensitive methods for the determination of ferulic acid and 4-vinyl guaiacol in beers and worts are described. Samples were analyzed by direct-injection high-performance liquid chromatography using an octadecyl silica column. Detection was by either fluorescence monitoring (for 4-vinyl guaiacol alone) or electrochemical detection (for simultaneous determination of ferulic acid and 4-vinyl guaiacol). The methods were applied mainly to the analysis of production beers but were used also to monitor the decarboxylation of ferulic acid to 4-vinyl guaiacol in wort during a small-scale fermentation deliberately contaminated with a wild yeast strain.,1
"Blinatumomab and inotuzumab ozogamicin have demonstrated efficacy in treating relapsed/refractory B-cell acute lymphoblastic leukemia (B-ALL) and improving outcomes compared with conventional chemotherapy. Encouraging results have been observed in both younger and older patients with Philadelphia chromosome (Ph)-positive and Ph-negative B-ALL treated with these immunotherapy agents across several clinical trials. Treatment with inotuzumab ozogamicin and/or blinatumomab leads to high rates of deep measurable residual disease negativity and may enhance survival compared with chemotherapy-only approaches, reducing the need for intensive chemotherapy, and potentially the need for allogeneic stem cell transplantation. Herein, we review the incorporation of blinatumomab and/or inotuzumab ozogamicin into frontline B-ALL regimens, including the potential use of chemotherapy-free approaches in select patient subgroups. We also explore the potential role of CAR T-cell therapies in the frontline setting for high-risk patients, as well as novel strategies to further improve outcomes in patients with B-ALL.",0
"T-cell lymphoblastic lymphoma (T-LLy) and T-cell acute lymphoblastic leukemia (T-ALL) have historically been considered a spectrum of the same disease. However, recent evidence demonstrating differential responses to chemotherapy raise the possibility that T-LLy and T-ALL are distinct clinical and biologic entities. Here, we examine differences between the 2 diseases and use illustrative cases to highlight key recommendations on how to best treat patients with newly diagnosed and relapsed/refractory T-LLy. We discuss results of recent clinical trials incorporating use of nelarabine and bortezomib, choice of induction steroid, role of cranial radiotherapy, and risk stratification markers to identify patients at highest risk of relapse and to further refine current treatment strategies. Because prognosis for relapsed or refractory T-LLy patients is poor, we discuss ongoing investigations incorporating novel therapies, including immunotherapeutics, into upfront and salvage regimens and the role of hematopoietic stem cell transplantation.",0
"The effects of boiling and steaming processes at atmospheric and high pressures on the phenolic components and antioxidant properties of pinto and black beans were investigated. In comparison to the original raw beans, all processing methods caused significant (p < 0.05) decreases in total phenolic content (TPC), total flavonoid content (TFC), condensed tannin content (CTC), monomeric anthocyanin content (MAC), DPPH free-radical scavenging activity (DPPH), ferric-reducing antioxidant power (FRAP), and oxygen radical absorbing capacity (ORAC) values in both pinto and black beans. Steaming processing resulted in a greater retention of TPC, DPPH, FRAP, and ORAC values than the boiling processes in both pinto and black beans. To further investigate how thermal processing affected phenolic compositions and to elucidate the contribution of individual phenolic compounds to antioxidant properties, phenolic acids, anthocyanins, flavan-3-ols, and flavonols were quantitatively analyzed by high-performance liquid chromatography (HPLC). All thermal processing significantly (p < 0.05) affected individual phenolic acids, anthocyanins, flavan-3-ols, and flavonols, significantly (p < 0.05) reduced total phenolic acid contents in both pinto and black beans and total flavonol contents in pinto beans, and dramatically reduced anthocyanin contents in black beans. Phenolic acids and flavonols may play important roles on the overall antioxidant activities of pinto beans, while anthocyanins, flavan-3-ols, and flavonols may play important roles on the overall antioxidant activities of black beans.",1
"Studies were made to examine the loss of curcumin, capsaicin and piperine, the active principles of turmeric (Curcuma longa), red pepper (Capsicum annuum) and black pepper (Piper nigrum), respectively, as a result of subjecting the spices to domestic cooking processes. This involved heat treatment of each of these spices by: (i) boiling for 10min, (ii) boiling for 20min and (iii) pressure cooking for 10min. Quantitation of the spice principles in the organic solvent extracts of the freeze-dried cooked spice samples was made with an appropriate HPLC method. Significant loss of spice active principles was observed when the spices were subjected to heat processing. Curcumin loss from heat processing of turmeric was 27–53%, with maximum loss in pressure cooking for 10min. Curcumin loss from turmeric was similar even in the presence of red gram. In the presence of tamarind, the loss of Curcumin from turmeric was 12–30%. Capsaicin losses from red pepper ranged from 18% to 36%, with maximum loss observed in pressure cooking. Presence of either red gram or tamarind or both did not influence the loss of capsaicin. Piperine losses from black pepper ranged from 16% to 34%, with maximum loss observed in pressure cooking. The loss was somewhat lower in the presence of red gram. The results of this investigation indicated diminished availability of spice active principles from cooked foods when the food ingredients have been subjected to either boiling or pressure cooking for few minutes.",1
"White and blue corns of Mexican and American origins were lime-cooked to obtain nixtamals with optimal moisture (48–50%) for tortillas and chips. Blue kernels had less bulk density, softer endosperm and, consequently, required less cooking time than the white kernels. The optimum cooking regime for the white kernels was 100°C for 20 min, while the optimum for both pigmented genotypes was 90°C for 0 min (until the lime-cooking solution reached 90°C). Doughs, tortillas, and chips were characterized by total soluble phenolics (TSP), anthocyanins (ACN), and antioxidant capacity (AOX). A dough acidification procedure using fumaric acid (pH 5.2) was assessed as a means to improve TSP, ACN, and AOX retention. The Mexican blue corn had higher AOX (16%) than the American blue genotype, although the latter had a threefold higher TSP content (12.1 g/kg, dwb). Mexican and American blue corns had higher AOX capacity (29.6 and 25.6 μM trolox equivalents [TE]/g dwb), respectively, than the white corn (17.4 μM TE/g). White corns did not have detectable amounts of ACN, while blue Mexican and American kernels contained 342 and 261 mg/kg. Lime cooking had the greatest negative impact on the stability of TSP, ACN, and AOX. However, the acidification reduced ACN, TSP, and AOX losses by 8–23, 3–14, and 4–15%, respectively. Similar ACN losses were observed for both types of blue kernels when processed into nixtamal/dough (47%); however, ACN losses in tortillas and chips manufactured from the American blue genotype were higher (63 and 81%, respectively) than those of Mexican blue corn products (54 and 75%). ACN losses were highly correlated to TSP (r = 0.91) and AOX capacity losses (r = 0.94).",1
"Measurable residual disease (MRD) is a powerful predictor of clinical outcomes in acute lymphoblastic leukemia (ALL). In addition to its clear prognostic importance, MRD information is increasingly used in clinical decision algorithms to guide therapeutic interventions. Although it is well established that achievement of MRD-negative remission is an important end point of ALL therapy, the prognostic and therapeutic implications of MRD in an individual patient are influenced by both disease-related factors (eg, cytomolecular risk) and assay-related factors (eg, sensitivity, specimen source, and timing of assessment), which add complexity to MRD-guided treatment decisions. In this review, we discuss the data supporting the use of MRD assessment in adult ALL and how this information can rationally inform clinical decisions, including selection of patients for MRD-directed therapies or allogeneic hematopoietic stem cell transplantation. We also discuss important interpretative challenges related to novel high sensitivity next-generation sequencing-based MRD assays, which are becoming increasingly used in clinical practice.",0
"Flavonoids are components of fruits, vegetables and wines. An abundance of flavonoids in the diet is correlated with reduced heart disease mortality, suggesting that they act as protective nutrients. However, little is known about the absorption and metabolism of flavonoids after normal foods are consumed. This study measured the levels of one abundant flavonoid, (+)-catechin, and its metabolites in plasma after five male and four female volunteers consumed 120 mL of red wine (RW) one day and de-alcoholized red wine (DRW) on a separate day. Each wine sample contained 35 +/- 1 mg catechin (mean +/- SEM). Plasma levels of catechin and its metabolite 3'-O-methylcatechin (3'MC) were determined by gas chromatography-mass spectrometry (GC-MS) of the trimethylsilylated (TMS) derivatives. Glucuronide and sulfate conjugates were determined after enzymatic hydrolysis. Before RW or DRW consumption, plasma levels of catechin, 3'MC and all conjugates were <2 nmol/L. After 1 h, average levels of catechin, 3'MC and all conjugates increased to 91 +/- 14 nmol/L (RW) and 81 +/- 11 nmol/L (DRW). At 1 h, 21 +/- 1% of the metabolites were methylated and <2% of catechin and 3'MC were unconjugated. Catechin was present as both a sulfate conjugate and a conjugate containing both glucuronide and sulfate residues. 3'MC was present primarily as a glucuronide conjugate. At every time point, catechin was present almost exclusively as metabolites, and these levels were independent of ethanol. Therefore, if flavonoids are protective nutrients, the active forms are likely to be metabolites, which are far more abundant in plasma than the forms that exist in foods.",1
"Rosemary plants were analysed using HPLC and eight different compounds (vanillic acid, caffeic acid, rosmarinic acid, naringin, hispidulin, cirsimaritin, carnosol and carnosic acid) were identified and quantified. The analysis of the DPPH (1,1-diphenyl-2-picrylhydrazyl) radical scavenging activity revealed that rosmarinic and carnosic acids were the best rosemary scavengers with IC sun(50) values of 27 and 32 micro M, respectively. Environmental influences on rosmarinic and carnosic acids content in rosemary plants were studied over a period of one year under southern UK conditions. Carnosic acid reached the maximum concentrations in December, decreasing by 50% during the summer months, while rosmarinic acid showed a constant concentration during the year. The significance of these results has been discussed later in this paper.",1
"The contribution of the chemical composition to the flavor of cocoa liquor from an Ecuadorian selfed population of clone EET 95 was investigated. Polyphenols, purine alkaloids, organic acids, and sugars were quantified, and the key sensory characteristics of cocoa were scored by a trained panel. Despite the short bean fermentation (2 days) commonly used for Arriba cocoa, acetic acid content was closely correlated to liquor pH, demonstrating its essential role in cocoa liquor acidification. Polyphenols were positively correlated to astringency, bitterness, and the green note and negatively correlated to the fruity character. Alkaloid and polyphenol levels fluctuated significantly within the selfed progeny and tended to be lower than those of the heterozygous clone EET 95 (inbreeding effect). These results support the idea that polyphenols might be essential to the overall perception of cocoa liquor characteristics and indicate that the composition and the sensory quality of cocoa liquor are the result of both a genotypic contribution and the conditions of fermentation and roasting.",1
"It is generally assumed that the higher the total polyphenols content of a beverage, the greater is its antioxidant activity. Our previous experiments on laboratory animals and clinical investigations showed that the content of total polyphenols is higher in white wine than in beer, but beer possessed a higher antioxidant activity. In order to find the sources, which determine the degree of the antioxidant activity the comparative content of some important phenolics in beer, red and white wines was examine. Total polyphenols, procyanidins, epicatechin, quercetin, ferulic p-coumaric and gallic acids were determined in these beverages. The content of total polyphenols was significantly higher in red wine than in white wine and beer (p < 0.0025 in both cases). Similar relationship was found for procyanidins, epicatechin, and quercetin, ferulic, p-coumaric and gallic acids (p < 0.0005 in most cases. The contents of total polyphenols and quercetin were significantly higher in white wine than in beer (p < 0.0125 and 0.01, respectively). But the contents of procyanidins, epicatechin and ferulic acid were statistically significant higher in beer than in white wine (p < 0.005, p < 0.05 and p < 0.0025 respectively). The higher contents of procyanidins, epicatechin and ferulic acid in beer is a possible explanation of the marked antioxidant activity of diets supplemented with this beverage rather than with white wine in our experiments on laboratory animals.",1
" In this work we have determined the variations in the composition of phenolic compounds of natural peach and apple juice with different thermal and enzymatic treatments. The following phenolic compounds were identified and quantified in samples of treated and untreated fruit juices: cinnamic acids (caffeic, p-coumaric and ferulic acids), cinnamic derivatives (chlorogenic and p-coumarylquinic acids and feruloylglucose), flavonols (quercetin glycosides), dihydrochalcones (phloretin glycosides), flavan-3-ols [(+)-catechin and (−)-epicatechin], and procyanidins (dimer B2, trimer C1 and tetramer T4). Furfural derivatives, compounds widely used as indicators of prior thermal treatment, were also studied using these samples. The results indicate that the different processes tested gave rise to a series of changes in composition that may make it possible to identify the type of treatment employed on the basis of the composition of phenolic compounds in the fruit juices.",1
